,ID,TGS 826,TGS 822,TGS 2600,TGS 2602,Temperature,Humidity,Class
4535,4536,0.12,0.33,0.26,0.69,39.0,29.0,Ethanol 3 ppm
4536,4537,0.12,0.33,0.26,0.69,39.0,29.0,Ethanol 3 ppm
4537,4538,0.12,0.33,0.26,0.68,39.0,29.0,Ethanol 3 ppm
4538,4539,0.12,0.33,0.26,0.68,39.0,29.0,Ethanol 3 ppm
4539,4540,0.12,0.33,0.26,0.68,39.0,29.0,Ethanol 3 ppm
4540,4541,0.12,0.32,0.26,0.67,39.0,29.0,Ethanol 3 ppm
4541,4542,0.12,0.32,0.26,0.67,39.0,29.0,Ethanol 3 ppm
4542,4543,0.12,0.32,0.26,0.66,39.0,29.0,Ethanol 3 ppm
4543,4544,0.12,0.32,0.25,0.66,39.0,29.0,Ethanol 3 ppm
4544,4545,0.12,0.32,0.25,0.66,39.0,29.0,Ethanol 3 ppm
4545,4546,0.12,0.32,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4546,4547,0.12,0.32,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4547,4548,0.12,0.31,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4548,4549,0.12,0.31,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4549,4550,0.11,0.31,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4550,4551,0.11,0.31,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4551,4552,0.11,0.31,0.25,0.65,39.0,29.0,Ethanol 3 ppm
4552,4553,0.11,0.31,0.25,0.64,39.0,29.0,Ethanol 3 ppm
4553,4554,0.1,0.31,0.25,0.63,39.0,29.0,Ethanol 3 ppm
4554,4555,0.1,0.31,0.25,0.63,39.0,29.0,Ethanol 3 ppm
4555,4556,0.1,0.3,0.25,0.62,39.0,29.0,Ethanol 3 ppm
4556,4557,0.1,0.3,0.24,0.6,39.0,29.0,Ethanol 3 ppm
4557,4558,0.1,0.3,0.24,0.59,39.0,29.0,Ethanol 3 ppm
4558,4559,0.1,0.29,0.23,0.57,39.0,29.0,Ethanol 3 ppm
4559,4560,0.09,0.29,0.23,0.56,39.0,29.0,Ethanol 3 ppm
4560,4561,0.09,0.29,0.22,0.54,39.0,29.0,Ethanol 3 ppm
4561,4562,0.08,0.28,0.22,0.52,39.0,29.0,Ethanol 3 ppm
4562,4563,0.08,0.27,0.22,0.5,39.0,29.0,Ethanol 3 ppm
4563,4564,0.07,0.27,0.22,0.48,39.0,29.0,Ethanol 3 ppm
4564,4565,0.07,0.26,0.21,0.46,39.0,29.0,Ethanol 3 ppm
4565,4566,0.07,0.25,0.21,0.43,39.0,29.0,Ethanol 3 ppm
4566,4567,0.07,0.25,0.2,0.41,39.0,29.0,Ethanol 3 ppm
4567,4568,0.07,0.25,0.2,0.38,39.0,29.0,Ethanol 3 ppm
4568,4569,0.06,0.24,0.19,0.36,39.0,29.0,Ethanol 3 ppm
4569,4570,0.06,0.24,0.19,0.34,39.0,29.0,Ethanol 3 ppm
4570,4571,0.06,0.23,0.18,0.33,39.0,29.0,Ethanol 3 ppm
4571,4572,0.06,0.23,0.18,0.31,39.0,29.0,Ethanol 3 ppm
4572,4573,0.06,0.23,0.18,0.3,39.0,29.0,Ethanol 3 ppm
4573,4574,0.05,0.22,0.18,0.3,39.0,29.0,Ethanol 3 ppm
4574,4575,0.05,0.22,0.18,0.29,39.0,29.0,Ethanol 3 ppm
4575,4576,0.05,0.22,0.18,0.29,39.0,29.0,Ethanol 3 ppm
4576,4577,0.05,0.21,0.17,0.28,39.0,29.0,Ethanol 3 ppm
4577,4578,0.05,0.21,0.17,0.28,39.0,29.0,Ethanol 3 ppm
4578,4579,0.05,0.2,0.17,0.27,39.0,29.0,Ethanol 3 ppm
4579,4580,0.05,0.2,0.17,0.27,39.0,29.0,Ethanol 3 ppm
4580,4581,0.05,0.2,0.17,0.26,39.0,29.0,Ethanol 3 ppm
4581,4582,0.05,0.2,0.17,0.26,39.0,29.0,Ethanol 3 ppm
4582,4583,0.05,0.19,0.17,0.26,39.0,29.0,Ethanol 3 ppm
4583,4584,0.05,0.19,0.17,0.26,39.0,29.0,Ethanol 3 ppm
4584,4585,0.05,0.19,0.17,0.26,39.0,29.0,Ethanol 3 ppm
4585,4586,0.05,0.19,0.17,0.25,39.0,29.0,Ethanol 3 ppm
4586,4587,0.05,0.19,0.17,0.25,39.0,29.0,Ethanol 3 ppm
4587,4588,0.05,0.18,0.17,0.25,39.0,29.0,Ethanol 3 ppm
4588,4589,0.05,0.18,0.17,0.24,39.0,29.0,Ethanol 3 ppm
4589,4590,0.05,0.18,0.17,0.24,39.0,29.0,Ethanol 3 ppm
4590,4591,0.05,0.18,0.17,0.24,39.0,29.0,Ethanol 3 ppm
4591,4592,0.05,0.18,0.17,0.24,39.0,29.0,Ethanol 3 ppm
4592,4593,0.05,0.17,0.17,0.23,39.0,29.0,Ethanol 3 ppm
4593,4594,0.05,0.17,0.17,0.23,39.0,29.0,Ethanol 3 ppm
4594,4595,0.05,0.17,0.17,0.23,39.0,29.0,Ethanol 3 ppm
4595,4596,0.05,0.17,0.17,0.23,39.0,29.0,Ethanol 3 ppm
4596,4597,0.05,0.17,0.17,0.23,39.0,29.0,Ethanol 3 ppm
4597,4598,0.05,0.17,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4598,4599,0.05,0.17,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4599,4600,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4600,4601,0.05,0.17,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4601,4602,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4602,4603,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4603,4604,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4604,4605,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4605,4606,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4606,4607,0.05,0.16,0.16,0.23,39.0,29.0,Ethanol 3 ppm
4607,4608,0.05,0.16,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4608,4609,0.05,0.16,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4609,4610,0.05,0.16,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4610,4611,0.05,0.16,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4611,4612,0.05,0.16,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4612,4613,0.05,0.16,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4613,4614,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4614,4615,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4615,4616,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4616,4617,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4617,4618,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4618,4619,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4619,4620,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4620,4621,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4621,4622,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4622,4623,0.05,0.15,0.16,0.22,39.0,29.0,Ethanol 3 ppm
4623,4624,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4624,4625,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4625,4626,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4626,4627,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4627,4628,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4628,4629,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4629,4630,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4630,4631,0.05,0.15,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4631,4632,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4632,4633,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4633,4634,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4634,4635,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4635,4636,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4636,4637,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4637,4638,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4638,4639,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4639,4640,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4640,4641,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4641,4642,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4642,4643,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4643,4644,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4644,4645,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4645,4646,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4646,4647,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4647,4648,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4648,4649,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4649,4650,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4650,4651,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4651,4652,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4652,4653,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4653,4654,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4654,4655,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4655,4656,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4656,4657,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4657,4658,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4658,4659,0.05,0.14,0.16,0.22,39.0,30.0,Ethanol 3 ppm
4659,4660,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4660,4661,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4661,4662,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4662,4663,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4663,4664,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4664,4665,0.05,0.14,0.16,0.21,38.0,29.0,Ethanol 3 ppm
4665,4666,0.05,0.14,0.16,0.21,38.0,29.0,Ethanol 3 ppm
4666,4667,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4667,4668,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4668,4669,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4669,4670,0.05,0.14,0.16,0.22,38.0,29.0,Ethanol 3 ppm
4670,4671,0.05,0.14,0.17,0.21,38.0,29.0,Ethanol 3 ppm
4671,4672,0.05,0.14,0.17,0.21,38.0,29.0,Ethanol 3 ppm
4672,4673,0.05,0.14,0.16,0.21,38.0,29.0,Ethanol 3 ppm
4673,4674,0.05,0.14,0.17,0.22,38.0,29.0,Ethanol 3 ppm
4674,4675,0.05,0.14,0.17,0.22,38.0,29.0,Ethanol 3 ppm
4675,4676,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4676,4677,0.05,0.14,0.17,0.22,38.0,29.0,Ethanol 3 ppm
4677,4678,0.05,0.14,0.16,0.22,38.0,30.0,Ethanol 3 ppm
4678,4679,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4679,4680,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4680,4681,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4681,4682,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4682,4683,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4683,4684,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4684,4685,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4685,4686,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4686,4687,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4687,4688,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4688,4689,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4689,4690,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4690,4691,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4691,4692,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4692,4693,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4693,4694,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4694,4695,0.05,0.14,0.17,0.21,38.0,30.0,Ethanol 3 ppm
4695,4696,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4696,4697,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4697,4698,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4698,4699,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4699,4700,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4700,4701,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4701,4702,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4702,4703,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4703,4704,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4704,4705,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4705,4706,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4706,4707,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4707,4708,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4708,4709,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4709,4710,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4710,4711,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4711,4712,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4712,4713,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4713,4714,0.05,0.14,0.17,0.22,38.0,30.0,Ethanol 3 ppm
4714,4715,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4715,4716,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4716,4717,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4717,4718,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4718,4719,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4719,4720,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4720,4721,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4721,4722,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4722,4723,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4723,4724,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4724,4725,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4725,4726,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4726,4727,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4727,4728,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4728,4729,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4729,4730,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4730,4731,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4731,4732,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4732,4733,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4733,4734,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4734,4735,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4735,4736,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4736,4737,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4737,4738,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4738,4739,0.05,0.14,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4739,4740,0.05,0.15,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4740,4741,0.05,0.15,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4741,4742,0.05,0.15,0.17,0.22,38.0,31.0,Ethanol 3 ppm
4742,4743,0.05,0.15,0.17,0.23,38.0,32.0,Ethanol 3 ppm
4743,4744,0.06,0.15,0.17,0.23,38.0,31.0,Ethanol 3 ppm
4744,4745,0.06,0.15,0.17,0.23,38.0,32.0,Ethanol 3 ppm
4745,4746,0.06,0.15,0.17,0.23,38.0,32.0,Ethanol 3 ppm
4746,4747,0.06,0.15,0.17,0.23,38.0,32.0,Ethanol 3 ppm
4747,4748,0.06,0.15,0.18,0.23,37.0,31.0,Ethanol 3 ppm
4748,4749,0.06,0.15,0.18,0.23,37.0,31.0,Ethanol 3 ppm
4749,4750,0.06,0.15,0.18,0.23,37.0,31.0,Ethanol 3 ppm
4750,4751,0.06,0.15,0.18,0.23,37.0,31.0,Ethanol 3 ppm
4751,4752,0.06,0.15,0.18,0.23,37.0,31.0,Ethanol 3 ppm
4752,4753,0.06,0.15,0.18,0.23,37.0,31.0,Ethanol 3 ppm
4753,4754,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4754,4755,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4755,4756,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4756,4757,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4757,4758,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4758,4759,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4759,4760,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4760,4761,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4761,4762,0.06,0.15,0.18,0.24,37.0,31.0,Ethanol 3 ppm
4762,4763,0.06,0.15,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4763,4764,0.06,0.15,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4764,4765,0.06,0.16,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4765,4766,0.06,0.16,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4766,4767,0.06,0.16,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4767,4768,0.06,0.16,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4768,4769,0.06,0.16,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4769,4770,0.06,0.16,0.18,0.25,37.0,31.0,Ethanol 3 ppm
4770,4771,0.07,0.16,0.18,0.26,37.0,31.0,Ethanol 3 ppm
4771,4772,0.07,0.16,0.18,0.26,37.0,31.0,Ethanol 3 ppm
4772,4773,0.07,0.16,0.18,0.26,37.0,31.0,Ethanol 3 ppm
4773,4774,0.07,0.16,0.19,0.26,37.0,31.0,Ethanol 3 ppm
4774,4775,0.07,0.16,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4775,4776,0.07,0.16,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4776,4777,0.07,0.16,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4777,4778,0.07,0.16,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4778,4779,0.07,0.16,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4779,4780,0.07,0.17,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4780,4781,0.07,0.17,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4781,4782,0.07,0.17,0.19,0.27,37.0,31.0,Ethanol 3 ppm
4782,4783,0.07,0.17,0.19,0.28,37.0,31.0,Ethanol 3 ppm
4783,4784,0.07,0.17,0.19,0.28,37.0,31.0,Ethanol 3 ppm
4784,4785,0.07,0.17,0.19,0.28,37.0,31.0,Ethanol 3 ppm
4785,4786,0.07,0.17,0.19,0.28,37.0,31.0,Ethanol 3 ppm
4786,4787,0.07,0.17,0.19,0.29,37.0,31.0,Ethanol 3 ppm
4787,4788,0.07,0.17,0.19,0.29,37.0,31.0,Ethanol 3 ppm
4788,4789,0.08,0.17,0.19,0.29,37.0,31.0,Ethanol 3 ppm
4789,4790,0.08,0.17,0.19,0.29,37.0,32.0,Ethanol 3 ppm
4790,4791,0.08,0.17,0.19,0.3,37.0,32.0,Ethanol 3 ppm
4791,4792,0.08,0.18,0.2,0.3,37.0,32.0,Ethanol 3 ppm
4792,4793,0.08,0.18,0.2,0.3,37.0,32.0,Ethanol 3 ppm
4793,4794,0.08,0.18,0.2,0.3,37.0,32.0,Ethanol 3 ppm
4794,4795,0.08,0.18,0.2,0.3,37.0,32.0,Ethanol 3 ppm
4795,4796,0.08,0.18,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4796,4797,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4797,4798,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4798,4799,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4799,4800,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4800,4801,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4801,4802,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4802,4803,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4803,4804,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4804,4805,0.08,0.19,0.2,0.31,37.0,32.0,Ethanol 3 ppm
4805,4806,0.08,0.19,0.2,0.32,37.0,32.0,Ethanol 3 ppm
4806,4807,0.09,0.19,0.2,0.32,37.0,32.0,Ethanol 3 ppm
4807,4808,0.08,0.19,0.2,0.32,37.0,32.0,Ethanol 3 ppm
4808,4809,0.09,0.19,0.2,0.04,37.0,32.0,Ethanol 3 ppm
4810,4811,0.06,0.16,0.19,0.2,34.0,38.0,Ethanol 4 ppm
4811,4812,0.06,0.16,0.19,0.19,34.0,38.0,Ethanol 4 ppm
4812,4813,0.06,0.16,0.19,0.19,34.0,38.0,Ethanol 4 ppm
4813,4814,0.06,0.16,0.19,0.19,34.0,38.0,Ethanol 4 ppm
4814,4815,0.06,0.16,0.19,0.19,34.0,38.0,Ethanol 4 ppm
4815,4816,0.06,0.16,0.19,0.19,34.0,37.0,Ethanol 4 ppm
4816,4817,0.06,0.16,0.19,0.19,34.0,37.0,Ethanol 4 ppm
4817,4818,0.06,0.16,0.19,0.19,34.0,37.0,Ethanol 4 ppm
4818,4819,0.06,0.16,0.19,0.19,34.0,37.0,Ethanol 4 ppm
4819,4820,0.06,0.16,0.19,0.19,34.0,37.0,Ethanol 4 ppm
4820,4821,0.06,0.16,0.19,0.19,34.0,37.0,Ethanol 4 ppm
4821,4822,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4822,4823,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4823,4824,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4824,4825,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4825,4826,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4826,4827,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4827,4828,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4828,4829,0.06,0.16,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4829,4830,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4830,4831,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4831,4832,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4832,4833,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4833,4834,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4834,4835,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4835,4836,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4836,4837,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4837,4838,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4838,4839,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4839,4840,0.06,0.15,0.19,0.18,34.0,37.0,Ethanol 4 ppm
4840,4841,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4841,4842,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4842,4843,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4843,4844,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4844,4845,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4845,4846,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4846,4847,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4847,4848,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4848,4849,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4849,4850,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4850,4851,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4851,4852,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4852,4853,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4853,4854,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4854,4855,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4855,4856,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4856,4857,0.06,0.15,0.19,0.18,35.0,37.0,Ethanol 4 ppm
4857,4858,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4858,4859,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4859,4860,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4860,4861,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4861,4862,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4862,4863,0.06,0.15,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4863,4864,0.06,0.14,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4864,4865,0.06,0.14,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4865,4866,0.06,0.14,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4866,4867,0.06,0.14,0.19,0.17,35.0,37.0,Ethanol 4 ppm
4867,4868,0.06,0.14,0.19,0.17,35.0,37.0,Ethanol 4 ppm
