ID,TGS 826,TGS 822,TGS 2600,TGS 2602,Temperature,Humidity,Class
4420,0.17,0.42,0.31,0.92,39,30,Ethanol 3 ppm
4421,0.17,0.42,0.31,0.92,39,30,Ethanol 3 ppm
4422,0.16,0.41,0.31,0.91,39,30,Ethanol 3 ppm
4423,0.16,0.41,0.31,0.9,39,30,Ethanol 3 ppm
4424,0.16,0.41,0.31,0.9,39,30,Ethanol 3 ppm
4425,0.16,0.41,0.31,0.9,39,30,Ethanol 3 ppm
4426,0.16,0.41,0.31,0.89,39,30,Ethanol 3 ppm
4427,0.16,0.41,0.31,0.89,39,30,Ethanol 3 ppm
4428,0.16,0.41,0.31,0.89,39,30,Ethanol 3 ppm
4429,0.16,0.41,0.31,0.88,39,30,Ethanol 3 ppm
4430,0.16,0.4,0.31,0.88,39,30,Ethanol 3 ppm
4431,0.16,0.4,0.31,0.88,39,30,Ethanol 3 ppm
4432,0.15,0.4,0.31,0.88,39,30,Ethanol 3 ppm
4433,0.15,0.4,0.31,0.89,39,30,Ethanol 3 ppm
4434,0.15,0.4,0.31,0.89,39,30,Ethanol 3 ppm
4435,0.15,0.4,0.31,0.89,39,29,Ethanol 3 ppm
4436,0.15,0.39,0.31,0.89,39,30,Ethanol 3 ppm
4437,0.15,0.39,0.31,0.89,39,30,Ethanol 3 ppm
4438,0.15,0.39,0.31,0.89,39,30,Ethanol 3 ppm
4439,0.15,0.39,0.3,0.89,39,30,Ethanol 3 ppm
4440,0.15,0.39,0.3,0.89,39,30,Ethanol 3 ppm
4441,0.15,0.39,0.3,0.88,39,30,Ethanol 3 ppm
4442,0.15,0.39,0.3,0.87,39,30,Ethanol 3 ppm
4443,0.15,0.38,0.3,0.87,39,30,Ethanol 3 ppm
4444,0.15,0.38,0.3,0.86,39,30,Ethanol 3 ppm
4445,0.15,0.38,0.3,0.86,39,29,Ethanol 3 ppm
4446,0.15,0.38,0.3,0.85,39,30,Ethanol 3 ppm
4447,0.15,0.38,0.29,0.85,39,30,Ethanol 3 ppm
4448,0.14,0.38,0.29,0.84,39,29,Ethanol 3 ppm
4449,0.14,0.38,0.29,0.83,39,30,Ethanol 3 ppm
4450,0.14,0.38,0.29,0.83,39,30,Ethanol 3 ppm
4451,0.14,0.38,0.29,0.83,39,29,Ethanol 3 ppm
4452,0.14,0.38,0.29,0.83,39,29,Ethanol 3 ppm
4453,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4454,0.14,0.37,0.29,0.82,39,29,Ethanol 3 ppm
4455,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4456,0.14,0.37,0.29,0.82,39,29,Ethanol 3 ppm
4457,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4458,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4459,0.14,0.37,0.29,0.82,39,29,Ethanol 3 ppm
4460,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4461,0.14,0.37,0.29,0.82,39,29,Ethanol 3 ppm
4462,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4463,0.14,0.37,0.29,0.82,39,29,Ethanol 3 ppm
4464,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4465,0.14,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4466,0.13,0.37,0.29,0.82,39,30,Ethanol 3 ppm
4467,0.13,0.37,0.29,0.82,39,29,Ethanol 3 ppm
4468,0.13,0.36,0.29,0.82,39,30,Ethanol 3 ppm
4469,0.13,0.36,0.29,0.82,39,30,Ethanol 3 ppm
4470,0.13,0.36,0.29,0.82,39,30,Ethanol 3 ppm
4471,0.13,0.36,0.29,0.82,39,29,Ethanol 3 ppm
4472,0.13,0.36,0.29,0.81,39,30,Ethanol 3 ppm
4473,0.13,0.36,0.28,0.81,39,30,Ethanol 3 ppm
4474,0.13,0.36,0.28,0.81,39,30,Ethanol 3 ppm
4475,0.13,0.36,0.28,0.8,39,29,Ethanol 3 ppm
4476,0.13,0.36,0.28,0.8,39,30,Ethanol 3 ppm
4477,0.13,0.36,0.28,0.79,39,29,Ethanol 3 ppm
4478,0.13,0.36,0.28,0.79,39,30,Ethanol 3 ppm
4479,0.13,0.36,0.28,0.78,39,30,Ethanol 3 ppm
4480,0.13,0.36,0.28,0.78,39,29,Ethanol 3 ppm
4481,0.13,0.35,0.28,0.78,39,30,Ethanol 3 ppm
4482,0.13,0.35,0.28,0.77,39,29,Ethanol 3 ppm
4483,0.13,0.35,0.28,0.77,39,30,Ethanol 3 ppm
4484,0.13,0.35,0.28,0.77,39,29,Ethanol 3 ppm
4485,0.13,0.35,0.28,0.77,39,30,Ethanol 3 ppm
4486,0.13,0.35,0.28,0.76,39,30,Ethanol 3 ppm
4487,0.13,0.35,0.28,0.76,39,30,Ethanol 3 ppm
4488,0.13,0.35,0.28,0.76,39,29,Ethanol 3 ppm
4489,0.13,0.35,0.28,0.76,39,29,Ethanol 3 ppm
4490,0.13,0.35,0.28,0.76,39,30,Ethanol 3 ppm
4491,0.13,0.35,0.28,0.76,39,29,Ethanol 3 ppm
4492,0.13,0.35,0.28,0.76,39,30,Ethanol 3 ppm
4493,0.13,0.35,0.27,0.76,39,29,Ethanol 3 ppm
4494,0.13,0.35,0.27,0.76,39,30,Ethanol 3 ppm
4495,0.13,0.35,0.27,0.76,39,29,Ethanol 3 ppm
4496,0.13,0.35,0.27,0.76,39,30,Ethanol 3 ppm
4497,0.13,0.35,0.27,0.76,39,29,Ethanol 3 ppm
4498,0.13,0.35,0.27,0.76,39,30,Ethanol 3 ppm
4499,0.13,0.35,0.27,0.76,39,29,Ethanol 3 ppm
4500,0.13,0.35,0.27,0.76,39,30,Ethanol 3 ppm
4501,0.13,0.35,0.27,0.76,39,29,Ethanol 3 ppm
4502,0.13,0.35,0.27,0.76,39,30,Ethanol 3 ppm
4503,0.13,0.35,0.27,0.76,39,30,Ethanol 3 ppm
4504,0.13,0.35,0.27,0.75,39,29,Ethanol 3 ppm
4505,0.13,0.35,0.27,0.75,39,30,Ethanol 3 ppm
4506,0.13,0.35,0.27,0.75,39,29,Ethanol 3 ppm
4507,0.13,0.35,0.27,0.75,39,30,Ethanol 3 ppm
4508,0.13,0.35,0.27,0.75,39,29,Ethanol 3 ppm
4509,0.13,0.34,0.27,0.75,39,30,Ethanol 3 ppm
4510,0.12,0.34,0.27,0.75,39,29,Ethanol 3 ppm
4511,0.13,0.34,0.27,0.75,39,30,Ethanol 3 ppm
4512,0.12,0.34,0.27,0.74,39,29,Ethanol 3 ppm
4513,0.12,0.34,0.27,0.74,39,30,Ethanol 3 ppm
4514,0.13,0.34,0.27,0.74,39,29,Ethanol 3 ppm
4515,0.12,0.34,0.27,0.74,39,30,Ethanol 3 ppm
4516,0.12,0.34,0.27,0.74,39,29,Ethanol 3 ppm
4517,0.12,0.34,0.27,0.74,39,29,Ethanol 3 ppm
4518,0.12,0.34,0.27,0.74,39,30,Ethanol 3 ppm
4519,0.12,0.34,0.27,0.74,39,29,Ethanol 3 ppm
4520,0.12,0.34,0.27,0.73,39,29,Ethanol 3 ppm
4521,0.12,0.34,0.27,0.73,39,30,Ethanol 3 ppm
4522,0.12,0.34,0.27,0.73,39,29,Ethanol 3 ppm
4523,0.12,0.34,0.27,0.73,39,30,Ethanol 3 ppm
4524,0.12,0.34,0.27,0.73,39,29,Ethanol 3 ppm
4525,0.12,0.34,0.27,0.73,39,29,Ethanol 3 ppm
4526,0.12,0.34,0.26,0.73,39,29,Ethanol 3 ppm
4527,0.12,0.34,0.26,0.73,39,30,Ethanol 3 ppm
4528,0.12,0.34,0.26,0.72,39,29,Ethanol 3 ppm
4529,0.12,0.34,0.26,0.72,39,29,Ethanol 3 ppm
4530,0.12,0.34,0.26,0.71,39,29,Ethanol 3 ppm
4531,0.12,0.34,0.26,0.71,39,29,Ethanol 3 ppm
4532,0.12,0.34,0.26,0.7,39,30,Ethanol 3 ppm
4533,0.12,0.33,0.26,0.7,39,29,Ethanol 3 ppm
4534,0.12,0.33,0.26,0.7,39,29,Ethanol 3 ppm
4535,0.12,0.33,0.26,0.69,39,29,Ethanol 3 ppm
4536,0.12,0.33,0.26,0.69,39,29,Ethanol 3 ppm
4537,0.12,0.33,0.26,0.69,39,29,Ethanol 3 ppm
4538,0.12,0.33,0.26,0.68,39,29,Ethanol 3 ppm
4539,0.12,0.33,0.26,0.68,39,29,Ethanol 3 ppm
4540,0.12,0.33,0.26,0.68,39,29,Ethanol 3 ppm
4541,0.12,0.32,0.26,0.67,39,29,Ethanol 3 ppm
4542,0.12,0.32,0.26,0.67,39,29,Ethanol 3 ppm
4543,0.12,0.32,0.26,0.66,39,29,Ethanol 3 ppm
4544,0.12,0.32,0.25,0.66,39,29,Ethanol 3 ppm
4545,0.12,0.32,0.25,0.66,39,29,Ethanol 3 ppm
4546,0.12,0.32,0.25,0.65,39,29,Ethanol 3 ppm
4547,0.12,0.32,0.25,0.65,39,29,Ethanol 3 ppm
4548,0.12,0.31,0.25,0.65,39,29,Ethanol 3 ppm
4549,0.12,0.31,0.25,0.65,39,29,Ethanol 3 ppm
4550,0.11,0.31,0.25,0.65,39,29,Ethanol 3 ppm
4551,0.11,0.31,0.25,0.65,39,29,Ethanol 3 ppm
4552,0.11,0.31,0.25,0.65,39,29,Ethanol 3 ppm
4553,0.11,0.31,0.25,0.64,39,29,Ethanol 3 ppm
4554,0.1,0.31,0.25,0.63,39,29,Ethanol 3 ppm
4555,0.1,0.31,0.25,0.63,39,29,Ethanol 3 ppm
4556,0.1,0.3,0.25,0.62,39,29,Ethanol 3 ppm
4557,0.1,0.3,0.24,0.6,39,29,Ethanol 3 ppm
4558,0.1,0.3,0.24,0.59,39,29,Ethanol 3 ppm
4559,0.1,0.29,0.23,0.57,39,29,Ethanol 3 ppm
4560,0.09,0.29,0.23,0.56,39,29,Ethanol 3 ppm
4561,0.09,0.29,0.22,0.54,39,29,Ethanol 3 ppm
4562,0.08,0.28,0.22,0.52,39,29,Ethanol 3 ppm
4563,0.08,0.27,0.22,0.5,39,29,Ethanol 3 ppm
4564,0.07,0.27,0.22,0.48,39,29,Ethanol 3 ppm
4565,0.07,0.26,0.21,0.46,39,29,Ethanol 3 ppm
4566,0.07,0.25,0.21,0.43,39,29,Ethanol 3 ppm
4567,0.07,0.25,0.2,0.41,39,29,Ethanol 3 ppm
4568,0.07,0.25,0.2,0.38,39,29,Ethanol 3 ppm
4569,0.06,0.24,0.19,0.36,39,29,Ethanol 3 ppm
4570,0.06,0.24,0.19,0.34,39,29,Ethanol 3 ppm
4571,0.06,0.23,0.18,0.33,39,29,Ethanol 3 ppm
4572,0.06,0.23,0.18,0.31,39,29,Ethanol 3 ppm
4573,0.06,0.23,0.18,0.3,39,29,Ethanol 3 ppm
4574,0.05,0.22,0.18,0.3,39,29,Ethanol 3 ppm
4575,0.05,0.22,0.18,0.29,39,29,Ethanol 3 ppm
4576,0.05,0.22,0.18,0.29,39,29,Ethanol 3 ppm
4577,0.05,0.21,0.17,0.28,39,29,Ethanol 3 ppm
4578,0.05,0.21,0.17,0.28,39,29,Ethanol 3 ppm
4579,0.05,0.2,0.17,0.27,39,29,Ethanol 3 ppm
4580,0.05,0.2,0.17,0.27,39,29,Ethanol 3 ppm
4581,0.05,0.2,0.17,0.26,39,29,Ethanol 3 ppm
4582,0.05,0.2,0.17,0.26,39,29,Ethanol 3 ppm
4583,0.05,0.19,0.17,0.26,39,29,Ethanol 3 ppm
4584,0.05,0.19,0.17,0.26,39,29,Ethanol 3 ppm
4585,0.05,0.19,0.17,0.26,39,29,Ethanol 3 ppm
4586,0.05,0.19,0.17,0.25,39,29,Ethanol 3 ppm
4587,0.05,0.19,0.17,0.25,39,29,Ethanol 3 ppm
4588,0.05,0.18,0.17,0.25,39,29,Ethanol 3 ppm
4589,0.05,0.18,0.17,0.24,39,29,Ethanol 3 ppm
4590,0.05,0.18,0.17,0.24,39,29,Ethanol 3 ppm
4591,0.05,0.18,0.17,0.24,39,29,Ethanol 3 ppm
4592,0.05,0.18,0.17,0.24,39,29,Ethanol 3 ppm
4593,0.05,0.17,0.17,0.23,39,29,Ethanol 3 ppm
4594,0.05,0.17,0.17,0.23,39,29,Ethanol 3 ppm
4595,0.05,0.17,0.17,0.23,39,29,Ethanol 3 ppm
4596,0.05,0.17,0.17,0.23,39,29,Ethanol 3 ppm
4597,0.05,0.17,0.17,0.23,39,29,Ethanol 3 ppm
4598,0.05,0.17,0.16,0.23,39,29,Ethanol 3 ppm
4599,0.05,0.17,0.16,0.23,39,29,Ethanol 3 ppm
4600,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4601,0.05,0.17,0.16,0.23,39,29,Ethanol 3 ppm
4602,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4603,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4604,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4605,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4606,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4607,0.05,0.16,0.16,0.23,39,29,Ethanol 3 ppm
4608,0.05,0.16,0.16,0.22,39,29,Ethanol 3 ppm
4609,0.05,0.16,0.16,0.22,39,29,Ethanol 3 ppm
4610,0.05,0.16,0.16,0.22,39,29,Ethanol 3 ppm
4611,0.05,0.16,0.16,0.22,39,29,Ethanol 3 ppm
4612,0.05,0.16,0.16,0.22,39,29,Ethanol 3 ppm
4613,0.05,0.16,0.16,0.22,39,29,Ethanol 3 ppm
4614,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4615,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4616,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4617,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4618,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4619,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4620,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4621,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4622,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4623,0.05,0.15,0.16,0.22,39,29,Ethanol 3 ppm
4624,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4625,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4626,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4627,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4628,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4629,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4630,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4631,0.05,0.15,0.16,0.22,39,30,Ethanol 3 ppm
4632,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4633,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4634,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4635,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4636,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4637,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4638,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4639,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4640,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4641,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4642,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4643,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4644,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4645,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4646,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4647,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4648,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4649,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4650,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4651,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4652,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4653,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4654,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4655,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4656,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4657,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4658,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4659,0.05,0.14,0.16,0.22,39,30,Ethanol 3 ppm
4660,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4661,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4662,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4663,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4664,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4665,0.05,0.14,0.16,0.21,38,29,Ethanol 3 ppm
4666,0.05,0.14,0.16,0.21,38,29,Ethanol 3 ppm
4667,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4668,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4669,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4670,0.05,0.14,0.16,0.22,38,29,Ethanol 3 ppm
4671,0.05,0.14,0.17,0.21,38,29,Ethanol 3 ppm
4672,0.05,0.14,0.17,0.21,38,29,Ethanol 3 ppm
4673,0.05,0.14,0.16,0.21,38,29,Ethanol 3 ppm
4674,0.05,0.14,0.17,0.22,38,29,Ethanol 3 ppm
4675,0.05,0.14,0.17,0.22,38,29,Ethanol 3 ppm
4676,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4677,0.05,0.14,0.17,0.22,38,29,Ethanol 3 ppm
4678,0.05,0.14,0.16,0.22,38,30,Ethanol 3 ppm
4679,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4680,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4681,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4682,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4683,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4684,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4685,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4686,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4687,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4688,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4689,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4690,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4691,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4692,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4693,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4694,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4695,0.05,0.14,0.17,0.21,38,30,Ethanol 3 ppm
4696,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4697,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4698,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4699,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4700,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4701,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4702,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4703,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4704,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4705,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4706,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4707,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4708,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4709,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4710,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4711,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4712,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4713,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4714,0.05,0.14,0.17,0.22,38,30,Ethanol 3 ppm
4715,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4716,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4717,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4718,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4719,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4720,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4721,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4722,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4723,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4724,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4725,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4726,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4727,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4728,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4729,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4730,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4731,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4732,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4733,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4734,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4735,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4736,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4737,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4738,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4739,0.05,0.14,0.17,0.22,38,31,Ethanol 3 ppm
4740,0.05,0.15,0.17,0.22,38,31,Ethanol 3 ppm
4741,0.05,0.15,0.17,0.22,38,31,Ethanol 3 ppm
4742,0.05,0.15,0.17,0.22,38,31,Ethanol 3 ppm
4743,0.05,0.15,0.17,0.23,38,32,Ethanol 3 ppm
4744,0.06,0.15,0.17,0.23,38,31,Ethanol 3 ppm
4745,0.06,0.15,0.17,0.23,38,32,Ethanol 3 ppm
4746,0.06,0.15,0.17,0.23,38,32,Ethanol 3 ppm
4747,0.06,0.15,0.17,0.23,38,32,Ethanol 3 ppm
4748,0.06,0.15,0.18,0.23,37,31,Ethanol 3 ppm
4749,0.06,0.15,0.18,0.23,37,31,Ethanol 3 ppm
4750,0.06,0.15,0.18,0.23,37,31,Ethanol 3 ppm
4751,0.06,0.15,0.18,0.23,37,31,Ethanol 3 ppm
4752,0.06,0.15,0.18,0.23,37,31,Ethanol 3 ppm
4753,0.06,0.15,0.18,0.23,37,31,Ethanol 3 ppm
4754,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4755,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4756,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4757,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4758,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4759,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4760,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4761,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4762,0.06,0.15,0.18,0.24,37,31,Ethanol 3 ppm
4763,0.06,0.15,0.18,0.25,37,31,Ethanol 3 ppm
4764,0.06,0.15,0.18,0.25,37,31,Ethanol 3 ppm
4765,0.06,0.16,0.18,0.25,37,31,Ethanol 3 ppm
4766,0.06,0.16,0.18,0.25,37,31,Ethanol 3 ppm
4767,0.06,0.16,0.18,0.25,37,31,Ethanol 3 ppm
4768,0.06,0.16,0.18,0.25,37,31,Ethanol 3 ppm
4769,0.06,0.16,0.18,0.25,37,31,Ethanol 3 ppm
4770,0.06,0.16,0.18,0.25,37,31,Ethanol 3 ppm
4771,0.07,0.16,0.18,0.26,37,31,Ethanol 3 ppm
4772,0.07,0.16,0.18,0.26,37,31,Ethanol 3 ppm
4773,0.07,0.16,0.18,0.26,37,31,Ethanol 3 ppm
4774,0.07,0.16,0.19,0.26,37,31,Ethanol 3 ppm
4775,0.07,0.16,0.19,0.27,37,31,Ethanol 3 ppm
4776,0.07,0.16,0.19,0.27,37,31,Ethanol 3 ppm
4777,0.07,0.16,0.19,0.27,37,31,Ethanol 3 ppm
4778,0.07,0.16,0.19,0.27,37,31,Ethanol 3 ppm
4779,0.07,0.16,0.19,0.27,37,31,Ethanol 3 ppm
4780,0.07,0.17,0.19,0.27,37,31,Ethanol 3 ppm
4781,0.07,0.17,0.19,0.27,37,31,Ethanol 3 ppm
4782,0.07,0.17,0.19,0.27,37,31,Ethanol 3 ppm
4783,0.07,0.17,0.19,0.28,37,31,Ethanol 3 ppm
4784,0.07,0.17,0.19,0.28,37,31,Ethanol 3 ppm
4785,0.07,0.17,0.19,0.28,37,31,Ethanol 3 ppm
4786,0.07,0.17,0.19,0.28,37,31,Ethanol 3 ppm
4787,0.07,0.17,0.19,0.29,37,31,Ethanol 3 ppm
4788,0.07,0.17,0.19,0.29,37,31,Ethanol 3 ppm
4789,0.08,0.17,0.19,0.29,37,31,Ethanol 3 ppm
4790,0.08,0.17,0.19,0.29,37,32,Ethanol 3 ppm
4791,0.08,0.17,0.19,0.3,37,32,Ethanol 3 ppm
4792,0.08,0.18,0.2,0.3,37,32,Ethanol 3 ppm
4793,0.08,0.18,0.2,0.3,37,32,Ethanol 3 ppm
4794,0.08,0.18,0.2,0.3,37,32,Ethanol 3 ppm
4795,0.08,0.18,0.2,0.3,37,32,Ethanol 3 ppm
4796,0.08,0.18,0.2,0.31,37,32,Ethanol 3 ppm
4797,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4798,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4799,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4800,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4801,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4802,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4803,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4804,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4805,0.08,0.19,0.2,0.31,37,32,Ethanol 3 ppm
4806,0.08,0.19,0.2,0.32,37,32,Ethanol 3 ppm
4807,0.09,0.19,0.2,0.32,37,32,Ethanol 3 ppm
4808,0.08,0.19,0.2,0.32,37,32,Ethanol 3 ppm
4809,0.09,0.19,0.2,0.04,37,32,Ethanol 3 ppm
4810,,,,,,,
4811,0.06,0.16,0.19,0.2,34,38,Ethanol 4 ppm
4812,0.06,0.16,0.19,0.19,34,38,Ethanol 4 ppm
4813,0.06,0.16,0.19,0.19,34,38,Ethanol 4 ppm
4814,0.06,0.16,0.19,0.19,34,38,Ethanol 4 ppm
4815,0.06,0.16,0.19,0.19,34,38,Ethanol 4 ppm
4816,0.06,0.16,0.19,0.19,34,37,Ethanol 4 ppm
4817,0.06,0.16,0.19,0.19,34,37,Ethanol 4 ppm
4818,0.06,0.16,0.19,0.19,34,37,Ethanol 4 ppm
